2,FitnessArticleFormula,Greedy,17,41,11,276,260,12079,1451,90,0,1362,0,0,0,0,8,58,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,42,186,1662,826,11874,211433,680,36,209474,0,0,0,0,77,657,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,43,600,17847,6786,6217,26391183,7569,1960,26548710,0,0,0,0,1151,11500,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,44,600,76500,37554,6746,274603073,10383,8854,274771388,0,0,0,0,3246,38182,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,45,600,78011,30242,8547,292085257,5077,3713,286395010,0,0,0,0,2821,39286,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,46,600,63914,22858,10616,258892781,4174,2535,253557086,0,0,0,0,2800,40324,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,47,600,49947,15905,10443,202396111,5264,3905,200096920,0,0,0,0,2929,41731,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,48,600,45409,13636,10622,178945637,3601,5501,176179243,0,0,0,0,3081,43525,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,49,600,46608,13439,11336,181525589,2264,4064,178126949,0,0,0,0,3091,44507,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,50,600,40449,13951,11948,157001702,1715,3959,153887525,0,0,0,0,3056,45527,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,51,600,43136,11516,10987,172187347,1512,3999,205994860,0,0,0,0,3097,46685,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,52,600,26117,8677,11480,130928548,962,7854,158734748,0,0,0,0,3380,48717,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,53,600,22036,8093,10969,121903891,980,6225,147238141,0,0,0,0,3423,50032,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,54,600,18068,8569,11393,103609935,1211,5259,131336150,0,0,0,0,3186,51203,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,55,600,19868,6866,10983,96639463,1274,6096,117826113,0,0,0,0,2896,52632,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,56,600,14981,5755,11043,74340065,1826,6295,92611647,0,0,0,0,2629,54183,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,57,600,11881,4595,10933,65119629,2341,6260,79197029,0,0,0,0,2367,56120,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,58,600,10112,3546,10994,59417858,1912,5224,71519463,0,0,0,0,2594,57494,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,59,600,8093,3242,11064,48101767,1439,5838,59284179,0,0,0,0,2835,58917,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,60,600,7866,3261,11113,45590194,1143,4847,56422255,0,0,0,0,2929,60066,600,TRUE,TRUE,FALSE
