runId,found,totalTimeMs,fitness,heuristic,nbWires,nbComparators,limit,SUBSUMPTION,FITNESS_RANDOM,VARIANCE_RANDOM
16,1,44,FitnessBad0,Greedy,5,9,200,false,true,true
16,1,23,FitnessBad0,Greedy,6,12,200,false,true,true
16,1,68,FitnessBad0,Greedy,7,16,200,false,true,true
17,1,8,FitnessBad0,Greedy,3,3,200,false,true,true
17,1,0,FitnessBad0,Greedy,4,5,200,false,true,true
17,1,16,FitnessBad0,Greedy,5,9,200,false,true,true
17,1,50,FitnessBad0,Greedy,6,12,200,false,true,true
17,1,38,FitnessBad0,Greedy,7,16,200,false,true,true
18,1,10,FitnessBad0,Greedy,3,3,200,false,true,true
18,1,7,FitnessBad0,Greedy,4,5,200,false,true,true
18,1,15,FitnessBad0,Greedy,5,9,200,false,true,true
18,1,16,FitnessBad0,Greedy,6,12,200,false,true,true
18,1,59,FitnessBad0,Greedy,7,16,200,false,true,true
19,1,4,FitnessBad0,Greedy,3,3,200,false,true,true
19,1,7,FitnessBad0,Greedy,4,5,200,false,true,true
19,1,14,FitnessBad0,Greedy,5,9,200,false,true,true
19,1,17,FitnessBad0,Greedy,6,12,200,false,true,true
19,1,43,FitnessBad0,Greedy,7,16,200,false,true,true
20,1,6,FitnessBad0,Greedy,3,3,200,false,true,true
20,1,11,FitnessBad0,Greedy,4,5,200,false,true,true
20,1,15,FitnessBad0,Greedy,5,9,200,false,true,true
20,1,21,FitnessBad0,Greedy,6,12,200,false,true,true
20,1,44,FitnessBad0,Greedy,7,16,200,false,true,true
21,1,4,FitnessBad0,Greedy,3,3,200,false,true,true
21,1,10,FitnessBad0,Greedy,4,5,200,false,true,true
21,1,16,FitnessBad0,Greedy,5,9,200,false,true,true
21,1,22,FitnessBad0,Greedy,6,12,200,false,true,true
21,1,61,FitnessBad0,Greedy,7,16,200,false,true,true
22,1,4,FitnessBad0,Greedy,3,3,200,false,true,true
22,1,7,FitnessBad0,Greedy,4,5,200,false,true,true
22,1,13,FitnessBad0,Greedy,5,9,200,false,true,true
22,1,24,FitnessBad0,Greedy,6,12,200,false,true,true
22,1,51,FitnessBad0,Greedy,7,16,200,false,true,true
23,1,6,FitnessBad0,Greedy,3,3,200,false,true,true
23,1,9,FitnessBad0,Greedy,4,5,200,false,true,true
23,1,17,FitnessBad0,Greedy,5,9,200,false,true,true
23,1,19,FitnessBad0,Greedy,6,12,200,false,true,true
23,1,43,FitnessBad0,Greedy,7,16,200,false,true,true
24,1,7,FitnessBad0,Greedy,3,3,200,false,true,true
24,1,0,FitnessBad0,Greedy,4,5,200,false,true,true
24,1,23,FitnessBad0,Greedy,5,9,200,false,true,true
24,1,17,FitnessBad0,Greedy,6,12,200,false,true,true
24,1,40,FitnessBad0,Greedy,7,16,200,false,true,true
25,1,5,FitnessBad0,Greedy,3,3,200,false,true,true
25,1,8,FitnessBad0,Greedy,4,5,200,false,true,true
25,1,18,FitnessBad0,Greedy,5,9,200,false,true,true
25,1,17,FitnessBad0,Greedy,6,12,200,false,true,true
25,1,52,FitnessBad0,Greedy,7,16,200,false,true,true
26,1,0,FitnessBad0,Greedy,3,3,200,false,true,true
26,1,15,FitnessBad0,Greedy,4,5,200,false,true,true
26,1,16,FitnessBad0,Greedy,5,9,200,false,true,true
26,1,24,FitnessBad0,Greedy,6,12,200,false,true,true
26,1,60,FitnessBad0,Greedy,7,16,200,false,true,true
27,1,0,FitnessBad0,Greedy,3,3,200,false,true,true
27,1,16,FitnessBad0,Greedy,4,5,200,false,true,true
27,1,16,FitnessBad0,Greedy,5,9,200,false,true,true
27,1,21,FitnessBad0,Greedy,6,12,200,false,true,true
27,1,50,FitnessBad0,Greedy,7,16,200,false,true,true
28,1,0,FitnessBad0,Greedy,3,3,200,false,true,true
28,1,17,FitnessBad0,Greedy,4,5,200,false,true,true
28,1,12,FitnessBad0,Greedy,5,9,200,false,true,true
28,1,21,FitnessBad0,Greedy,6,12,200,false,true,true
28,1,45,FitnessBad0,Greedy,7,16,200,false,true,true
29,1,0,FitnessBad0,Greedy,3,3,200,false,true,true
29,1,0,FitnessBad0,Greedy,4,5,200,false,true,true
29,1,17,FitnessBad0,Greedy,5,9,200,false,true,true
29,1,19,FitnessBad0,Greedy,6,12,200,false,true,true
29,1,39,FitnessBad0,Greedy,7,16,200,false,true,true
30,1,6,FitnessBad0,Greedy,3,3,200,false,true,true
30,1,9,FitnessBad0,Greedy,4,5,200,false,true,true
30,1,13,FitnessBad0,Greedy,5,9,200,false,true,true
30,1,21,FitnessBad0,Greedy,6,12,200,false,true,true
30,1,64,FitnessBad0,Greedy,7,16,200,false,true,true
1,1,17,FitnessBad0,Greedy,3,3,100,false,true,true
1,1,1,FitnessBad0,Greedy,4,5,100,false,true,true
1,1,20,FitnessBad0,Greedy,5,9,100,false,true,true
1,1,25,FitnessBad0,Greedy,6,12,100,false,true,true
1,1,45,FitnessBad0,Greedy,7,16,100,false,true,true
2,1,7,FitnessBad0,Greedy,3,3,100,false,true,true
2,1,10,FitnessBad0,Greedy,4,5,100,false,true,true
2,1,14,FitnessBad0,Greedy,5,9,100,false,true,true
2,1,22,FitnessBad0,Greedy,6,12,100,false,true,true
2,1,36,FitnessBad0,Greedy,7,16,100,false,true,true
3,1,6,FitnessBad0,Greedy,3,3,100,false,true,true
3,1,8,FitnessBad0,Greedy,4,5,100,false,true,true
3,1,17,FitnessBad0,Greedy,5,9,100,false,true,true
3,1,19,FitnessBad0,Greedy,6,12,100,false,true,true
3,1,33,FitnessBad0,Greedy,7,16,100,false,true,true
4,1,5,FitnessBad0,Greedy,3,3,100,false,true,true
4,1,10,FitnessBad0,Greedy,4,5,100,false,true,true
4,1,15,FitnessBad0,Greedy,5,9,100,false,true,true
4,1,18,FitnessBad0,Greedy,6,12,100,false,true,true
4,1,36,FitnessBad0,Greedy,7,16,100,false,true,true
5,1,6,FitnessBad0,Greedy,3,3,100,false,true,true
5,1,9,FitnessBad0,Greedy,4,5,100,false,true,true
5,1,13,FitnessBad0,Greedy,5,9,100,false,true,true
5,1,17,FitnessBad0,Greedy,6,12,100,false,true,true
5,1,34,FitnessBad0,Greedy,7,16,100,false,true,true
6,1,5,FitnessBad0,Greedy,3,3,100,false,true,true
6,1,29,FitnessBad0,Greedy,4,5,100,false,true,true
6,1,13,FitnessBad0,Greedy,5,9,100,false,true,true
6,1,27,FitnessBad0,Greedy,6,12,100,false,true,true
6,1,34,FitnessBad0,Greedy,7,16,100,false,true,true
7,1,0,FitnessBad0,Greedy,3,3,100,false,true,true
7,1,16,FitnessBad0,Greedy,4,5,100,false,true,true
7,1,16,FitnessBad0,Greedy,5,9,100,false,true,true
7,1,24,FitnessBad0,Greedy,6,12,100,false,true,true
7,1,37,FitnessBad0,Greedy,7,16,100,false,true,true
8,1,6,FitnessBad0,Greedy,3,3,100,false,true,true
8,1,0,FitnessBad0,Greedy,4,5,100,false,true,true
8,1,25,FitnessBad0,Greedy,5,9,100,false,true,true
8,1,22,FitnessBad0,Greedy,6,12,100,false,true,true
8,1,39,FitnessBad0,Greedy,7,16,100,false,true,true
9,1,6,FitnessBad0,Greedy,3,3,100,false,true,true
9,1,3,FitnessBad0,Greedy,4,5,100,false,true,true
9,1,21,FitnessBad0,Greedy,5,9,100,false,true,true
9,1,19,FitnessBad0,Greedy,6,12,100,false,true,true
9,1,34,FitnessBad0,Greedy,7,16,100,false,true,true
10,1,7,FitnessBad0,Greedy,3,3,100,false,true,true
10,1,8,FitnessBad0,Greedy,4,5,100,false,true,true
10,1,13,FitnessBad0,Greedy,5,9,100,false,true,true
10,1,21,FitnessBad0,Greedy,6,12,100,false,true,true
10,1,58,FitnessBad0,Greedy,7,16,100,false,true,true
11,1,5,FitnessBad0,Greedy,3,3,100,false,true,true
11,1,7,FitnessBad0,Greedy,4,5,100,false,true,true
11,1,16,FitnessBad0,Greedy,5,9,100,false,true,true
11,1,22,FitnessBad0,Greedy,6,12,100,false,true,true
11,1,37,FitnessBad0,Greedy,7,16,100,false,true,true
12,1,6,FitnessBad0,Greedy,3,3,100,false,true,true
12,1,8,FitnessBad0,Greedy,4,5,100,false,true,true
12,1,13,FitnessBad0,Greedy,5,9,100,false,true,true
12,1,20,FitnessBad0,Greedy,6,12,100,false,true,true
12,1,38,FitnessBad0,Greedy,7,16,100,false,true,true
13,1,7,FitnessBad0,Greedy,3,3,100,false,true,true
13,1,7,FitnessBad0,Greedy,4,5,100,false,true,true
13,1,11,FitnessBad0,Greedy,5,9,100,false,true,true
13,1,20,FitnessBad0,Greedy,6,12,100,false,true,true
13,1,40,FitnessBad0,Greedy,7,16,100,false,true,true
14,1,1,FitnessBad0,Greedy,3,3,100,false,true,true
14,1,0,FitnessBad0,Greedy,4,5,100,false,true,true
14,1,26,FitnessBad0,Greedy,5,9,100,false,true,true
14,1,24,FitnessBad0,Greedy,6,12,100,false,true,true
14,1,35,FitnessBad0,Greedy,7,16,100,false,true,true
15,1,25,FitnessBad0,Greedy,3,3,100,false,true,true
15,1,8,FitnessBad0,Greedy,4,5,100,false,true,true
15,1,12,FitnessBad0,Greedy,5,9,100,false,true,true
15,1,31,FitnessBad0,Greedy,6,12,100,false,true,true
15,1,39,FitnessBad0,Greedy,7,16,100,false,true,true
16,1,4,FitnessBad0,Greedy,3,3,100,false,true,true
16,1,10,FitnessBad0,Greedy,4,5,100,false,true,true
16,1,16,FitnessBad0,Greedy,5,9,100,false,true,true
16,1,21,FitnessBad0,Greedy,6,12,100,false,true,true
16,1,34,FitnessBad0,Greedy,7,16,100,false,true,true
17,1,6,FitnessBad0,Greedy,3,3,100,false,true,true
17,1,7,FitnessBad0,Greedy,4,5,100,false,true,true
17,1,13,FitnessBad0,Greedy,5,9,100,false,true,true
17,1,19,FitnessBad0,Greedy,6,12,100,false,true,true
17,1,34,FitnessBad0,Greedy,7,16,100,false,true,true
18,1,4,FitnessBad0,Greedy,3,3,100,false,true,true
18,1,9,FitnessBad0,Greedy,4,5,100,false,true,true
18,1,12,FitnessBad0,Greedy,5,9,100,false,true,true
18,1,20,FitnessBad0,Greedy,6,12,100,false,true,true
18,1,52,FitnessBad0,Greedy,7,16,100,false,true,true
19,1,6,FitnessBad0,Greedy,3,3,100,false,true,true
19,1,8,FitnessBad0,Greedy,4,5,100,false,true,true
19,1,13,FitnessBad0,Greedy,5,9,100,false,true,true
19,1,18,FitnessBad0,Greedy,6,12,100,false,true,true
19,1,33,FitnessBad0,Greedy,7,16,100,false,true,true
20,1,2,FitnessBad0,Greedy,3,3,100,false,true,true
20,1,11,FitnessBad0,Greedy,4,5,100,false,true,true
20,1,17,FitnessBad0,Greedy,5,9,100,false,true,true
20,1,19,FitnessBad0,Greedy,6,12,100,false,true,true
20,1,41,FitnessBad0,Greedy,7,16,100,false,true,true
21,1,5,FitnessBad0,Greedy,3,3,100,false,true,true
21,1,8,FitnessBad0,Greedy,4,5,100,false,true,true
21,1,12,FitnessBad0,Greedy,5,9,100,false,true,true
21,1,16,FitnessBad0,Greedy,6,12,100,false,true,true
21,1,41,FitnessBad0,Greedy,7,16,100,false,true,true
22,1,17,FitnessBad0,Greedy,3,3,100,false,true,true
22,1,0,FitnessBad0,Greedy,4,5,100,false,true,true
22,1,16,FitnessBad0,Greedy,5,9,100,false,true,true
22,1,25,FitnessBad0,Greedy,6,12,100,false,true,true
22,1,36,FitnessBad0,Greedy,7,16,100,false,true,true
23,1,1,FitnessBad0,Greedy,3,3,100,false,true,true
23,1,18,FitnessBad0,Greedy,4,5,100,false,true,true
23,1,13,FitnessBad0,Greedy,5,9,100,false,true,true
23,1,20,FitnessBad0,Greedy,6,12,100,false,true,true
23,1,35,FitnessBad0,Greedy,7,16,100,false,true,true
24,1,1,FitnessBad0,Greedy,3,3,100,false,true,true
24,1,1,FitnessBad0,Greedy,4,5,100,false,true,true
24,1,18,FitnessBad0,Greedy,5,9,100,false,true,true
24,1,26,FitnessBad0,Greedy,6,12,100,false,true,true
24,1,39,FitnessBad0,Greedy,7,16,100,false,true,true
25,1,1,FitnessBad0,Greedy,3,3,100,false,true,true
25,1,17,FitnessBad0,Greedy,4,5,100,false,true,true
25,1,34,FitnessBad0,Greedy,5,9,100,false,true,true
25,1,31,FitnessBad0,Greedy,6,12,100,false,true,true
25,1,33,FitnessBad0,Greedy,7,16,100,false,true,true
26,1,0,FitnessBad0,Greedy,3,3,100,false,true,true
26,1,20,FitnessBad0,Greedy,4,5,100,false,true,true
26,1,15,FitnessBad0,Greedy,5,9,100,false,true,true
26,1,20,FitnessBad0,Greedy,6,12,100,false,true,true
26,1,38,FitnessBad0,Greedy,7,16,100,false,true,true
27,1,11,FitnessBad0,Greedy,3,3,100,false,true,true
27,1,6,FitnessBad0,Greedy,4,5,100,false,true,true
27,1,8,FitnessBad0,Greedy,5,9,100,false,true,true
27,1,35,FitnessBad0,Greedy,6,12,100,false,true,true
27,1,52,FitnessBad0,Greedy,7,16,100,false,true,true
28,1,10,FitnessBad0,Greedy,3,3,100,false,true,true
28,1,10,FitnessBad0,Greedy,4,5,100,false,true,true
28,1,21,FitnessBad0,Greedy,5,9,100,false,true,true
28,1,33,FitnessBad0,Greedy,6,12,100,false,true,true
28,1,43,FitnessBad0,Greedy,7,16,100,false,true,true
29,1,6,FitnessBad0,Greedy,3,3,100,false,true,true
29,1,11,FitnessBad0,Greedy,4,5,100,false,true,true
29,1,19,FitnessBad0,Greedy,5,9,100,false,true,true
29,1,24,FitnessBad0,Greedy,6,12,100,false,true,true
29,1,38,FitnessBad0,Greedy,7,16,100,false,true,true
30,1,7,FitnessBad0,Greedy,3,3,100,false,true,true
30,1,7,FitnessBad0,Greedy,4,5,100,false,true,true
30,1,16,FitnessBad0,Greedy,5,9,100,false,true,true
30,1,29,FitnessBad0,Greedy,6,12,100,false,true,true
30,1,59,FitnessBad0,Greedy,7,16,100,false,true,true
1,1,9,FitnessBad0,Greedy,3,3,300,true,true,true
1,1,11,FitnessBad0,Greedy,4,5,300,true,true,true
1,1,20,FitnessBad0,Greedy,5,9,300,true,true,true
1,1,35,FitnessBad0,Greedy,6,12,300,true,true,true
1,1,74,FitnessBad0,Greedy,7,16,300,true,true,true
2,1,11,FitnessBad0,Greedy,3,3,300,true,true,true
2,1,0,FitnessBad0,Greedy,4,5,300,true,true,true
2,1,36,FitnessBad0,Greedy,5,9,300,true,true,true
2,1,40,FitnessBad0,Greedy,6,12,300,true,true,true
2,1,66,FitnessBad0,Greedy,7,16,300,true,true,true
3,1,5,FitnessBad0,Greedy,3,3,300,true,true,true
3,1,16,FitnessBad0,Greedy,4,5,300,true,true,true
3,1,22,FitnessBad0,Greedy,5,9,300,true,true,true
3,1,31,FitnessBad0,Greedy,6,12,300,true,true,true
3,1,67,FitnessBad0,Greedy,7,16,300,true,true,true
4,1,8,FitnessBad0,Greedy,3,3,300,true,true,true
4,1,11,FitnessBad0,Greedy,4,5,300,true,true,true
4,1,18,FitnessBad0,Greedy,5,9,300,true,true,true
4,1,29,FitnessBad0,Greedy,6,12,300,true,true,true
4,1,75,FitnessBad0,Greedy,7,16,300,true,true,true
5,1,4,FitnessBad0,Greedy,3,3,300,true,true,true
5,1,9,FitnessBad0,Greedy,4,5,300,true,true,true
5,1,13,FitnessBad0,Greedy,5,9,300,true,true,true
5,1,22,FitnessBad0,Greedy,6,12,300,true,true,true
5,1,58,FitnessBad0,Greedy,7,16,300,true,true,true
6,1,4,FitnessBad0,Greedy,3,3,300,true,true,true
6,1,5,FitnessBad0,Greedy,4,5,300,true,true,true
6,1,17,FitnessBad0,Greedy,5,9,300,true,true,true
6,1,33,FitnessBad0,Greedy,6,12,300,true,true,true
6,1,121,FitnessBad0,Greedy,7,16,300,true,true,true
7,1,11,FitnessBad0,Greedy,3,3,300,true,true,true
7,1,0,FitnessBad0,Greedy,4,5,300,true,true,true
7,1,25,FitnessBad0,Greedy,5,9,300,true,true,true
7,1,22,FitnessBad0,Greedy,6,12,300,true,true,true
7,1,70,FitnessBad0,Greedy,7,16,300,true,true,true
8,1,9,FitnessBad0,Greedy,3,3,300,true,true,true
8,1,11,FitnessBad0,Greedy,4,5,300,true,true,true
8,1,16,FitnessBad0,Greedy,5,9,300,true,true,true
8,1,24,FitnessBad0,Greedy,6,12,300,true,true,true
8,1,55,FitnessBad0,Greedy,7,16,300,true,true,true
9,1,9,FitnessBad0,Greedy,3,3,300,true,true,true
9,1,10,FitnessBad0,Greedy,4,5,300,true,true,true
9,1,17,FitnessBad0,Greedy,5,9,300,true,true,true
9,1,29,FitnessBad0,Greedy,6,12,300,true,true,true
9,1,62,FitnessBad0,Greedy,7,16,300,true,true,true
10,1,4,FitnessBad0,Greedy,3,3,300,true,true,true
10,1,11,FitnessBad0,Greedy,4,5,300,true,true,true
10,1,14,FitnessBad0,Greedy,5,9,300,true,true,true
10,1,24,FitnessBad0,Greedy,6,12,300,true,true,true
10,1,78,FitnessBad0,Greedy,7,16,300,true,true,true
11,1,6,FitnessBad0,Greedy,3,3,300,true,true,true
11,1,11,FitnessBad0,Greedy,4,5,300,true,true,true
11,1,14,FitnessBad0,Greedy,5,9,300,true,true,true
11,1,19,FitnessBad0,Greedy,6,12,300,true,true,true
11,1,64,FitnessBad0,Greedy,7,16,300,true,true,true
12,1,14,FitnessBad0,Greedy,3,3,300,true,true,true
12,1,0,FitnessBad0,Greedy,4,5,300,true,true,true
12,1,16,FitnessBad0,Greedy,5,9,300,true,true,true
12,1,26,FitnessBad0,Greedy,6,12,300,true,true,true
12,1,54,FitnessBad0,Greedy,7,16,300,true,true,true
13,1,13,FitnessBad0,Greedy,3,3,300,true,true,true
13,1,0,FitnessBad0,Greedy,4,5,300,true,true,true
13,1,9,FitnessBad0,Greedy,5,9,300,true,true,true
13,1,28,FitnessBad0,Greedy,6,12,300,true,true,true
13,1,67,FitnessBad0,Greedy,7,16,300,true,true,true
14,1,0,FitnessBad0,Greedy,3,3,300,true,true,true
14,1,7,FitnessBad0,Greedy,4,5,300,true,true,true
14,1,17,FitnessBad0,Greedy,5,9,300,true,true,true
14,1,19,FitnessBad0,Greedy,6,12,300,true,true,true
14,1,84,FitnessBad0,Greedy,7,16,300,true,true,true
15,1,14,FitnessBad0,Greedy,3,3,300,true,true,true
15,1,0,FitnessBad0,Greedy,4,5,300,true,true,true
15,1,17,FitnessBad0,Greedy,5,9,300,true,true,true
15,1,30,FitnessBad0,Greedy,6,12,300,true,true,true
15,1,60,FitnessBad0,Greedy,7,16,300,true,true,true
16,1,6,FitnessBad0,Greedy,3,3,300,true,true,true
16,1,17,FitnessBad0,Greedy,4,5,300,true,true,true
16,1,16,FitnessBad0,Greedy,5,9,300,true,true,true
16,1,20,FitnessBad0,Greedy,6,12,300,true,true,true
16,1,62,FitnessBad0,Greedy,7,16,300,true,true,true
17,1,3,FitnessBad0,Greedy,3,3,300,true,true,true
17,1,7,FitnessBad0,Greedy,4,5,300,true,true,true
17,1,15,FitnessBad0,Greedy,5,9,300,true,true,true
17,1,18,FitnessBad0,Greedy,6,12,300,true,true,true
17,1,92,FitnessBad0,Greedy,7,16,300,true,true,true
18,1,4,FitnessBad0,Greedy,3,3,300,true,true,true
18,1,0,FitnessBad0,Greedy,4,5,300,true,true,true
18,1,22,FitnessBad0,Greedy,5,9,300,true,true,true
18,1,14,FitnessBad0,Greedy,6,12,300,true,true,true
18,1,48,FitnessBad0,Greedy,7,16,300,true,true,true
19,1,0,FitnessBad0,Greedy,3,3,300,true,true,true
19,1,6,FitnessBad0,Greedy,4,5,300,true,true,true
19,1,0,FitnessBad0,Greedy,5,9,300,true,true,true
19,1,40,FitnessBad0,Greedy,6,12,300,true,true,true
19,1,52,FitnessBad0,Greedy,7,16,300,true,true,true
20,1,14,FitnessBad0,Greedy,3,3,300,true,true,true
20,1,5,FitnessBad0,Greedy,4,5,300,true,true,true
20,1,7,FitnessBad0,Greedy,5,9,300,true,true,true
20,1,33,FitnessBad0,Greedy,6,12,300,true,true,true
20,1,66,FitnessBad0,Greedy,7,16,300,true,true,true
21,1,5,FitnessBad0,Greedy,3,3,300,true,true,true
21,1,12,FitnessBad0,Greedy,4,5,300,true,true,true
21,1,34,FitnessBad0,Greedy,5,9,300,true,true,true
21,1,26,FitnessBad0,Greedy,6,12,300,true,true,true
21,1,70,FitnessBad0,Greedy,7,16,300,true,true,true
22,1,4,FitnessBad0,Greedy,3,3,300,true,true,true
22,1,7,FitnessBad0,Greedy,4,5,300,true,true,true
22,1,9,FitnessBad0,Greedy,5,9,300,true,true,true
22,1,29,FitnessBad0,Greedy,6,12,300,true,true,true
22,1,64,FitnessBad0,Greedy,7,16,300,true,true,true
23,1,3,FitnessBad0,Greedy,3,3,300,true,true,true
23,1,5,FitnessBad0,Greedy,4,5,300,true,true,true
23,1,16,FitnessBad0,Greedy,5,9,300,true,true,true
23,1,28,FitnessBad0,Greedy,6,12,300,true,true,true
23,1,85,FitnessBad0,Greedy,7,16,300,true,true,true
24,1,15,FitnessBad0,Greedy,3,3,300,true,true,true
24,1,0,FitnessBad0,Greedy,4,5,300,true,true,true
24,1,16,FitnessBad0,Greedy,5,9,300,true,true,true
24,1,33,FitnessBad0,Greedy,6,12,300,true,true,true
24,1,71,FitnessBad0,Greedy,7,16,300,true,true,true
25,1,10,FitnessBad0,Greedy,3,3,300,true,true,true
25,1,3,FitnessBad0,Greedy,4,5,300,true,true,true
25,1,8,FitnessBad0,Greedy,5,9,300,true,true,true
25,1,32,FitnessBad0,Greedy,6,12,300,true,true,true
25,1,64,FitnessBad0,Greedy,7,16,300,true,true,true
26,1,5,FitnessBad0,Greedy,3,3,300,true,true,true
26,1,13,FitnessBad0,Greedy,4,5,300,true,true,true
26,1,16,FitnessBad0,Greedy,5,9,300,true,true,true
26,1,45,FitnessBad0,Greedy,6,12,300,true,true,true
26,1,67,FitnessBad0,Greedy,7,16,300,true,true,true
27,1,6,FitnessBad0,Greedy,3,3,300,true,true,true
27,1,9,FitnessBad0,Greedy,4,5,300,true,true,true
27,1,19,FitnessBad0,Greedy,5,9,300,true,true,true
27,1,22,FitnessBad0,Greedy,6,12,300,true,true,true
27,1,60,FitnessBad0,Greedy,7,16,300,true,true,true
28,1,4,FitnessBad0,Greedy,3,3,300,true,true,true
28,1,8,FitnessBad0,Greedy,4,5,300,true,true,true
28,1,4,FitnessBad0,Greedy,5,9,300,true,true,true
28,1,50,FitnessBad0,Greedy,6,12,300,true,true,true
28,1,62,FitnessBad0,Greedy,7,16,300,true,true,true
29,1,5,FitnessBad0,Greedy,3,3,300,true,true,true
29,1,8,FitnessBad0,Greedy,4,5,300,true,true,true
29,1,13,FitnessBad0,Greedy,5,9,300,true,true,true
29,1,28,FitnessBad0,Greedy,6,12,300,true,true,true
29,1,60,FitnessBad0,Greedy,7,16,300,true,true,true
30,1,16,FitnessBad0,Greedy,3,3,300,true,true,true
30,1,16,FitnessBad0,Greedy,4,5,300,true,true,true
30,1,16,FitnessBad0,Greedy,5,9,300,true,true,true
30,1,72,FitnessBad0,Greedy,6,12,300,true,true,true
30,1,63,FitnessBad0,Greedy,7,16,300,true,true,true
1,1,6,FitnessBad0,Greedy,3,3,200,true,true,true
1,1,6,FitnessBad0,Greedy,4,5,200,true,true,true
1,1,15,FitnessBad0,Greedy,5,9,200,true,true,true
1,1,26,FitnessBad0,Greedy,6,12,200,true,true,true
1,1,45,FitnessBad0,Greedy,7,16,200,true,true,true
2,1,1,FitnessBad0,Greedy,3,3,200,true,true,true
2,1,0,FitnessBad0,Greedy,4,5,200,true,true,true
2,1,17,FitnessBad0,Greedy,5,9,200,true,true,true
2,1,34,FitnessBad0,Greedy,6,12,200,true,true,true
2,1,61,FitnessBad0,Greedy,7,16,200,true,true,true
3,1,16,FitnessBad0,Greedy,3,3,200,true,true,true
3,1,16,FitnessBad0,Greedy,4,5,200,true,true,true
3,1,16,FitnessBad0,Greedy,5,9,200,true,true,true
3,1,20,FitnessBad0,Greedy,6,12,200,true,true,true
3,1,53,FitnessBad0,Greedy,7,16,200,true,true,true
4,1,0,FitnessBad0,Greedy,3,3,200,true,true,true
4,1,15,FitnessBad0,Greedy,4,5,200,true,true,true
4,1,39,FitnessBad0,Greedy,5,9,200,true,true,true
4,1,29,FitnessBad0,Greedy,6,12,200,true,true,true
4,1,60,FitnessBad0,Greedy,7,16,200,true,true,true
5,1,0,FitnessBad0,Greedy,3,3,200,true,true,true
5,1,0,FitnessBad0,Greedy,4,5,200,true,true,true
5,1,18,FitnessBad0,Greedy,5,9,200,true,true,true
5,1,23,FitnessBad0,Greedy,6,12,200,true,true,true
5,1,65,FitnessBad0,Greedy,7,16,200,true,true,true
6,1,0,FitnessBad0,Greedy,3,3,200,true,true,true
6,1,7,FitnessBad0,Greedy,4,5,200,true,true,true
6,1,26,FitnessBad0,Greedy,5,9,200,true,true,true
6,1,24,FitnessBad0,Greedy,6,12,200,true,true,true
6,1,50,FitnessBad0,Greedy,7,16,200,true,true,true
7,1,16,FitnessBad0,Greedy,3,3,200,true,true,true
7,1,15,FitnessBad0,Greedy,4,5,200,true,true,true
7,1,16,FitnessBad0,Greedy,5,9,200,true,true,true
7,1,19,FitnessBad0,Greedy,6,12,200,true,true,true
7,1,61,FitnessBad0,Greedy,7,16,200,true,true,true
8,1,16,FitnessBad0,Greedy,3,3,200,true,true,true
8,1,14,FitnessBad0,Greedy,4,5,200,true,true,true
8,1,13,FitnessBad0,Greedy,5,9,200,true,true,true
8,1,23,FitnessBad0,Greedy,6,12,200,true,true,true
8,1,60,FitnessBad0,Greedy,7,16,200,true,true,true
9,1,15,FitnessBad0,Greedy,3,3,200,true,true,true
9,1,11,FitnessBad0,Greedy,4,5,200,true,true,true
9,1,16,FitnessBad0,Greedy,5,9,200,true,true,true
9,1,23,FitnessBad0,Greedy,6,12,200,true,true,true
9,1,57,FitnessBad0,Greedy,7,16,200,true,true,true
10,1,7,FitnessBad0,Greedy,3,3,200,true,true,true
10,1,3,FitnessBad0,Greedy,4,5,200,true,true,true
10,1,22,FitnessBad0,Greedy,5,9,200,true,true,true
10,1,22,FitnessBad0,Greedy,6,12,200,true,true,true
10,1,56,FitnessBad0,Greedy,7,16,200,true,true,true
11,1,0,FitnessBad0,Greedy,3,3,200,true,true,true
11,1,16,FitnessBad0,Greedy,4,5,200,true,true,true
11,1,19,FitnessBad0,Greedy,5,9,200,true,true,true
11,1,19,FitnessBad0,Greedy,6,12,200,true,true,true
11,1,45,FitnessBad0,Greedy,7,16,200,true,true,true
12,1,0,FitnessBad0,Greedy,3,3,200,true,true,true
12,1,17,FitnessBad0,Greedy,4,5,200,true,true,true
12,1,16,FitnessBad0,Greedy,5,9,200,true,true,true
12,1,22,FitnessBad0,Greedy,6,12,200,true,true,true
12,1,85,FitnessBad0,Greedy,7,16,200,true,true,true
13,1,6,FitnessBad0,Greedy,3,3,200,true,true,true
13,1,7,FitnessBad0,Greedy,4,5,200,true,true,true
13,1,14,FitnessBad0,Greedy,5,9,200,true,true,true
13,1,17,FitnessBad0,Greedy,6,12,200,true,true,true
13,1,71,FitnessBad0,Greedy,7,16,200,true,true,true
14,1,8,FitnessBad0,Greedy,3,3,200,true,true,true
14,1,10,FitnessBad0,Greedy,4,5,200,true,true,true
14,1,19,FitnessBad0,Greedy,5,9,200,true,true,true
14,1,26,FitnessBad0,Greedy,6,12,200,true,true,true
14,1,50,FitnessBad0,Greedy,7,16,200,true,true,true
15,1,7,FitnessBad0,Greedy,3,3,200,true,true,true
15,1,8,FitnessBad0,Greedy,4,5,200,true,true,true
15,1,13,FitnessBad0,Greedy,5,9,200,true,true,true
15,1,26,FitnessBad0,Greedy,6,12,200,true,true,true
15,1,47,FitnessBad0,Greedy,7,16,200,true,true,true
16,1,7,FitnessBad0,Greedy,3,3,200,true,true,true
