runId,found,totalTimeMs,fitness,heuristic,nbWires,nbComparators,SUBSUMPTION,FITNESS_RANDOM,VARIANCE_RANDOM
27,1,34438,FitnessBad0,Greedy,16,60,true,false,false
28,1,10,FitnessBad0,Greedy,8,19,true,false,false
28,1,137,FitnessBad0,Greedy,9,25,true,false,false
28,0,708,FitnessBad0,Greedy,10,29,true,false,false
28,1,2335,FitnessBad0,Greedy,11,35,true,false,false
28,1,2657,FitnessBad0,Greedy,12,39,true,false,false
28,1,7867,FitnessBad0,Greedy,13,45,true,false,false
28,1,12276,FitnessBad0,Greedy,14,51,true,false,false
28,1,25464,FitnessBad0,Greedy,15,56,true,false,false
28,1,26449,FitnessBad0,Greedy,16,60,true,false,false
29,1,11,FitnessBad0,Greedy,8,19,true,false,false
29,1,118,FitnessBad0,Greedy,9,25,true,false,false
29,0,524,FitnessBad0,Greedy,10,29,true,false,false
29,1,1745,FitnessBad0,Greedy,11,35,true,false,false
29,1,2377,FitnessBad0,Greedy,12,39,true,false,false
29,1,6511,FitnessBad0,Greedy,13,45,true,false,false
29,1,9877,FitnessBad0,Greedy,14,51,true,false,false
29,1,23203,FitnessBad0,Greedy,15,56,true,false,false
29,1,26008,FitnessBad0,Greedy,16,60,true,false,false
30,1,5,FitnessBad0,Greedy,8,19,true,false,false
30,1,99,FitnessBad0,Greedy,9,25,true,false,false
30,0,527,FitnessBad0,Greedy,10,29,true,false,false
30,1,1775,FitnessBad0,Greedy,11,35,true,false,false
30,1,2220,FitnessBad0,Greedy,12,39,true,false,false
30,1,6632,FitnessBad0,Greedy,13,45,true,false,false
30,1,10571,FitnessBad0,Greedy,14,51,true,false,false
30,1,28062,FitnessBad0,Greedy,15,56,true,false,false
30,1,34086,FitnessBad0,Greedy,16,60,true,false,false
1,1,9,FitnessBad0,Greedy,8,19,true,false,false
1,1,106,FitnessBad0,Greedy,9,25,true,false,false
1,0,439,FitnessBad0,Greedy,10,29,true,false,false
1,1,1236,FitnessBad0,Greedy,11,35,true,false,false
1,1,1718,FitnessBad0,Greedy,12,39,true,false,false
1,0,5353,FitnessBad0,Greedy,13,45,true,false,false
1,0,9271,FitnessBad0,Greedy,14,51,true,false,false
1,1,21146,FitnessBad0,Greedy,15,56,true,false,false
1,1,23103,FitnessBad0,Greedy,16,60,true,false,false
2,1,10,FitnessBad0,Greedy,8,19,true,false,false
2,1,110,FitnessBad0,Greedy,9,25,true,false,false
2,0,494,FitnessBad0,Greedy,10,29,true,false,false
2,1,1302,FitnessBad0,Greedy,11,35,true,false,false
2,1,1699,FitnessBad0,Greedy,12,39,true,false,false
2,1,5369,FitnessBad0,Greedy,13,45,true,false,false
2,0,7635,FitnessBad0,Greedy,14,51,true,false,false
2,1,19599,FitnessBad0,Greedy,15,56,true,false,false
2,1,17529,FitnessBad0,Greedy,16,60,true,false,false
3,1,6,FitnessBad0,Greedy,8,19,true,false,false
3,1,84,FitnessBad0,Greedy,9,25,true,false,false
3,0,409,FitnessBad0,Greedy,10,29,true,false,false
3,1,1041,FitnessBad0,Greedy,11,35,true,false,false
3,1,1480,FitnessBad0,Greedy,12,39,true,false,false
3,0,4365,FitnessBad0,Greedy,13,45,true,false,false
3,0,6252,FitnessBad0,Greedy,14,51,true,false,false
3,1,22763,FitnessBad0,Greedy,15,56,true,false,false
3,1,24974,FitnessBad0,Greedy,16,60,true,false,false
4,1,5,FitnessBad0,Greedy,8,19,true,false,false
4,1,122,FitnessBad0,Greedy,9,25,true,false,false
4,0,411,FitnessBad0,Greedy,10,29,true,false,false
4,1,1179,FitnessBad0,Greedy,11,35,true,false,false
4,1,1654,FitnessBad0,Greedy,12,39,true,false,false
4,1,4681,FitnessBad0,Greedy,13,45,true,false,false
4,0,7273,FitnessBad0,Greedy,14,51,true,false,false
4,1,20087,FitnessBad0,Greedy,15,56,true,false,false
4,1,23243,FitnessBad0,Greedy,16,60,true,false,false
5,1,6,FitnessBad0,Greedy,8,19,true,false,false
5,1,77,FitnessBad0,Greedy,9,25,true,false,false
5,0,403,FitnessBad0,Greedy,10,29,true,false,false
5,1,1118,FitnessBad0,Greedy,11,35,true,false,false
5,1,1453,FitnessBad0,Greedy,12,39,true,false,false
5,1,3922,FitnessBad0,Greedy,13,45,true,false,false
5,0,6005,FitnessBad0,Greedy,14,51,true,false,false
5,1,15744,FitnessBad0,Greedy,15,56,true,false,false
5,1,22555,FitnessBad0,Greedy,16,60,true,false,false
6,1,12,FitnessBad0,Greedy,8,19,true,false,false
6,1,101,FitnessBad0,Greedy,9,25,true,false,false
6,0,486,FitnessBad0,Greedy,10,29,true,false,false
6,1,1279,FitnessBad0,Greedy,11,35,true,false,false
6,1,1542,FitnessBad0,Greedy,12,39,true,false,false
6,1,3730,FitnessBad0,Greedy,13,45,true,false,false
6,0,5687,FitnessBad0,Greedy,14,51,true,false,false
6,1,16092,FitnessBad0,Greedy,15,56,true,false,false
6,1,23626,FitnessBad0,Greedy,16,60,true,false,false
7,1,12,FitnessBad0,Greedy,8,19,true,false,false
7,1,100,FitnessBad0,Greedy,9,25,true,false,false
7,0,455,FitnessBad0,Greedy,10,29,true,false,false
7,1,1311,FitnessBad0,Greedy,11,35,true,false,false
7,1,1356,FitnessBad0,Greedy,12,39,true,false,false
7,1,3744,FitnessBad0,Greedy,13,45,true,false,false
7,0,7183,FitnessBad0,Greedy,14,51,true,false,false
7,1,21246,FitnessBad0,Greedy,15,56,true,false,false
7,1,22996,FitnessBad0,Greedy,16,60,true,false,false
8,1,7,FitnessBad0,Greedy,8,19,true,false,false
8,1,85,FitnessBad0,Greedy,9,25,true,false,false
8,0,378,FitnessBad0,Greedy,10,29,true,false,false
8,1,1196,FitnessBad0,Greedy,11,35,true,false,false
8,1,1507,FitnessBad0,Greedy,12,39,true,false,false
8,1,4225,FitnessBad0,Greedy,13,45,true,false,false
8,0,6377,FitnessBad0,Greedy,14,51,true,false,false
8,1,20915,FitnessBad0,Greedy,15,56,true,false,false
8,1,19660,FitnessBad0,Greedy,16,60,true,false,false
9,1,13,FitnessBad0,Greedy,8,19,true,false,false
9,1,101,FitnessBad0,Greedy,9,25,true,false,false
9,0,385,FitnessBad0,Greedy,10,29,true,false,false
9,1,1192,FitnessBad0,Greedy,11,35,true,false,false
9,1,1532,FitnessBad0,Greedy,12,39,true,false,false
9,1,4281,FitnessBad0,Greedy,13,45,true,false,false
9,0,6591,FitnessBad0,Greedy,14,51,true,false,false
9,1,18563,FitnessBad0,Greedy,15,56,true,false,false
9,1,18737,FitnessBad0,Greedy,16,60,true,false,false
10,1,9,FitnessBad0,Greedy,8,19,true,false,false
10,1,96,FitnessBad0,Greedy,9,25,true,false,false
10,0,433,FitnessBad0,Greedy,10,29,true,false,false
10,1,1271,FitnessBad0,Greedy,11,35,true,false,false
10,1,1753,FitnessBad0,Greedy,12,39,true,false,false
10,0,4926,FitnessBad0,Greedy,13,45,true,false,false
10,0,7299,FitnessBad0,Greedy,14,51,true,false,false
10,1,17850,FitnessBad0,Greedy,15,56,true,false,false
10,1,20820,FitnessBad0,Greedy,16,60,true,false,false
11,1,16,FitnessBad0,Greedy,8,19,true,false,false
11,1,115,FitnessBad0,Greedy,9,25,true,false,false
11,0,458,FitnessBad0,Greedy,10,29,true,false,false
11,1,1351,FitnessBad0,Greedy,11,35,true,false,false
11,1,1829,FitnessBad0,Greedy,12,39,true,false,false
11,1,6112,FitnessBad0,Greedy,13,45,true,false,false
11,0,8909,FitnessBad0,Greedy,14,51,true,false,false
11,1,21258,FitnessBad0,Greedy,15,56,true,false,false
11,1,23683,FitnessBad0,Greedy,16,60,true,false,false
12,1,17,FitnessBad0,Greedy,8,19,true,false,false
12,1,123,FitnessBad0,Greedy,9,25,true,false,false
12,0,579,FitnessBad0,Greedy,10,29,true,false,false
12,1,1747,FitnessBad0,Greedy,11,35,true,false,false
12,1,2153,FitnessBad0,Greedy,12,39,true,false,false
12,1,6025,FitnessBad0,Greedy,13,45,true,false,false
12,0,9851,FitnessBad0,Greedy,14,51,true,false,false
12,1,23765,FitnessBad0,Greedy,15,56,true,false,false
12,1,27400,FitnessBad0,Greedy,16,60,true,false,false
13,1,10,FitnessBad0,Greedy,8,19,true,false,false
13,1,154,FitnessBad0,Greedy,9,25,true,false,false
13,0,737,FitnessBad0,Greedy,10,29,true,false,false
13,1,2008,FitnessBad0,Greedy,11,35,true,false,false
13,1,2462,FitnessBad0,Greedy,12,39,true,false,false
13,1,6676,FitnessBad0,Greedy,13,45,true,false,false
13,0,10657,FitnessBad0,Greedy,14,51,true,false,false
13,1,28055,FitnessBad0,Greedy,15,56,true,false,false
13,1,32741,FitnessBad0,Greedy,16,60,true,false,false
14,1,12,FitnessBad0,Greedy,8,19,true,false,false
14,1,161,FitnessBad0,Greedy,9,25,true,false,false
14,0,686,FitnessBad0,Greedy,10,29,true,false,false
14,1,2108,FitnessBad0,Greedy,11,35,true,false,false
14,1,2785,FitnessBad0,Greedy,12,39,true,false,false
14,1,7636,FitnessBad0,Greedy,13,45,true,false,false
14,0,10850,FitnessBad0,Greedy,14,51,true,false,false
14,1,27374,FitnessBad0,Greedy,15,56,true,false,false
14,1,29526,FitnessBad0,Greedy,16,60,true,false,false
15,1,2,FitnessBad0,Greedy,8,19,true,false,false
15,1,166,FitnessBad0,Greedy,9,25,true,false,false
15,0,667,FitnessBad0,Greedy,10,29,true,false,false
15,1,1884,FitnessBad0,Greedy,11,35,true,false,false
15,1,2371,FitnessBad0,Greedy,12,39,true,false,false
15,1,6454,FitnessBad0,Greedy,13,45,true,false,false
15,0,10021,FitnessBad0,Greedy,14,51,true,false,false
15,1,25487,FitnessBad0,Greedy,15,56,true,false,false
15,1,25766,FitnessBad0,Greedy,16,60,true,false,false
16,1,10,FitnessBad0,Greedy,8,19,true,false,false
16,1,144,FitnessBad0,Greedy,9,25,true,false,false
16,0,635,FitnessBad0,Greedy,10,29,true,false,false
16,1,1856,FitnessBad0,Greedy,11,35,true,false,false
16,1,2337,FitnessBad0,Greedy,12,39,true,false,false
16,0,6431,FitnessBad0,Greedy,13,45,true,false,false
16,0,9657,FitnessBad0,Greedy,14,51,true,false,false
16,1,26418,FitnessBad0,Greedy,15,56,true,false,false
16,1,25137,FitnessBad0,Greedy,16,60,true,false,false
17,1,16,FitnessBad0,Greedy,8,19,true,false,false
17,1,151,FitnessBad0,Greedy,9,25,true,false,false
17,0,583,FitnessBad0,Greedy,10,29,true,false,false
17,1,1758,FitnessBad0,Greedy,11,35,true,false,false
17,1,2293,FitnessBad0,Greedy,12,39,true,false,false
17,1,6073,FitnessBad0,Greedy,13,45,true,false,false
17,0,9309,FitnessBad0,Greedy,14,51,true,false,false
17,1,22981,FitnessBad0,Greedy,15,56,true,false,false
17,1,25260,FitnessBad0,Greedy,16,60,true,false,false
18,1,0,FitnessBad0,Greedy,8,19,true,false,false
18,1,141,FitnessBad0,Greedy,9,25,true,false,false
18,0,617,FitnessBad0,Greedy,10,29,true,false,false
18,1,1772,FitnessBad0,Greedy,11,35,true,false,false
18,1,2277,FitnessBad0,Greedy,12,39,true,false,false
18,1,6246,FitnessBad0,Greedy,13,45,true,false,false
18,0,9491,FitnessBad0,Greedy,14,51,true,false,false
18,1,21053,FitnessBad0,Greedy,15,56,true,false,false
18,1,23988,FitnessBad0,Greedy,16,60,true,false,false
19,1,13,FitnessBad0,Greedy,8,19,true,false,false
19,1,145,FitnessBad0,Greedy,9,25,true,false,false
19,0,558,FitnessBad0,Greedy,10,29,true,false,false
19,1,1585,FitnessBad0,Greedy,11,35,true,false,false
19,1,2026,FitnessBad0,Greedy,12,39,true,false,false
19,1,5857,FitnessBad0,Greedy,13,45,true,false,false
19,0,9194,FitnessBad0,Greedy,14,51,true,false,false
19,1,21793,FitnessBad0,Greedy,15,56,true,false,false
19,1,24589,FitnessBad0,Greedy,16,60,true,false,false
20,1,15,FitnessBad0,Greedy,8,19,true,false,false
20,1,130,FitnessBad0,Greedy,9,25,true,false,false
20,0,573,FitnessBad0,Greedy,10,29,true,false,false
20,1,1641,FitnessBad0,Greedy,11,35,true,false,false
20,1,2109,FitnessBad0,Greedy,12,39,true,false,false
20,1,6237,FitnessBad0,Greedy,13,45,true,false,false
20,0,8447,FitnessBad0,Greedy,14,51,true,false,false
20,1,23153,FitnessBad0,Greedy,15,56,true,false,false
20,1,23919,FitnessBad0,Greedy,16,60,true,false,false
21,1,9,FitnessBad0,Greedy,8,19,true,false,false
21,1,123,FitnessBad0,Greedy,9,25,true,false,false
21,0,583,FitnessBad0,Greedy,10,29,true,false,false
21,1,1567,FitnessBad0,Greedy,11,35,true,false,false
21,1,2167,FitnessBad0,Greedy,12,39,true,false,false
21,1,5696,FitnessBad0,Greedy,13,45,true,false,false
21,0,8185,FitnessBad0,Greedy,14,51,true,false,false
21,1,19268,FitnessBad0,Greedy,15,56,true,false,false
21,1,21433,FitnessBad0,Greedy,16,60,true,false,false
22,1,6,FitnessBad0,Greedy,8,19,true,false,false
22,1,115,FitnessBad0,Greedy,9,25,true,false,false
22,0,535,FitnessBad0,Greedy,10,29,true,false,false
22,1,1546,FitnessBad0,Greedy,11,35,true,false,false
22,1,1955,FitnessBad0,Greedy,12,39,true,false,false
22,0,5379,FitnessBad0,Greedy,13,45,true,false,false
22,1,7713,FitnessBad0,Greedy,14,51,true,false,false
22,1,18836,FitnessBad0,Greedy,15,56,true,false,false
22,1,22310,FitnessBad0,Greedy,16,60,true,false,false
23,1,14,FitnessBad0,Greedy,8,19,true,false,false
23,1,128,FitnessBad0,Greedy,9,25,true,false,false
23,0,512,FitnessBad0,Greedy,10,29,true,false,false
23,1,1469,FitnessBad0,Greedy,11,35,true,false,false
23,1,1955,FitnessBad0,Greedy,12,39,true,false,false
23,1,5328,FitnessBad0,Greedy,13,45,true,false,false
23,0,8042,FitnessBad0,Greedy,14,51,true,false,false
23,1,19745,FitnessBad0,Greedy,15,56,true,false,false
23,1,19609,FitnessBad0,Greedy,16,60,true,false,false
24,1,6,FitnessBad0,Greedy,8,19,true,false,false
24,1,110,FitnessBad0,Greedy,9,25,true,false,false
24,0,458,FitnessBad0,Greedy,10,29,true,false,false
24,1,1400,FitnessBad0,Greedy,11,35,true,false,false
24,1,1733,FitnessBad0,Greedy,12,39,true,false,false
24,1,5215,FitnessBad0,Greedy,13,45,true,false,false
24,0,8702,FitnessBad0,Greedy,14,51,true,false,false
24,1,19814,FitnessBad0,Greedy,15,56,true,false,false
24,1,21353,FitnessBad0,Greedy,16,60,true,false,false
25,1,10,FitnessBad0,Greedy,8,19,true,false,false
25,1,101,FitnessBad0,Greedy,9,25,true,false,false
25,0,466,FitnessBad0,Greedy,10,29,true,false,false
25,1,1379,FitnessBad0,Greedy,11,35,true,false,false
25,1,1840,FitnessBad0,Greedy,12,39,true,false,false
25,1,5221,FitnessBad0,Greedy,13,45,true,false,false
25,0,7707,FitnessBad0,Greedy,14,51,true,false,false
25,1,19367,FitnessBad0,Greedy,15,56,true,false,false
25,1,21158,FitnessBad0,Greedy,16,60,true,false,false
26,1,10,FitnessBad0,Greedy,8,19,true,false,false
26,1,98,FitnessBad0,Greedy,9,25,true,false,false
26,0,467,FitnessBad0,Greedy,10,29,true,false,false
26,1,1299,FitnessBad0,Greedy,11,35,true,false,false
26,1,1761,FitnessBad0,Greedy,12,39,true,false,false
26,1,5037,FitnessBad0,Greedy,13,45,true,false,false
26,0,8011,FitnessBad0,Greedy,14,51,true,false,false
26,1,18744,FitnessBad0,Greedy,15,56,true,false,false
26,1,19422,FitnessBad0,Greedy,16,60,true,false,false
27,1,15,FitnessBad0,Greedy,8,19,true,false,false
27,1,121,FitnessBad0,Greedy,9,25,true,false,false
27,0,478,FitnessBad0,Greedy,10,29,true,false,false
27,1,1348,FitnessBad0,Greedy,11,35,true,false,false
27,1,1783,FitnessBad0,Greedy,12,39,true,false,false
27,0,4890,FitnessBad0,Greedy,13,45,true,false,false
27,0,7479,FitnessBad0,Greedy,14,51,true,false,false
27,1,19593,FitnessBad0,Greedy,15,56,true,false,false
27,1,18707,FitnessBad0,Greedy,16,60,true,false,false
28,1,7,FitnessBad0,Greedy,8,19,true,false,false
28,1,92,FitnessBad0,Greedy,9,25,true,false,false
28,0,478,FitnessBad0,Greedy,10,29,true,false,false
28,1,1252,FitnessBad0,Greedy,11,35,true,false,false
28,1,1675,FitnessBad0,Greedy,12,39,true,false,false
28,0,4696,FitnessBad0,Greedy,13,45,true,false,false
28,0,7016,FitnessBad0,Greedy,14,51,true,false,false
28,1,17602,FitnessBad0,Greedy,15,56,true,false,false
28,1,16956,FitnessBad0,Greedy,16,60,true,false,false
29,1,0,FitnessBad0,Greedy,8,19,true,false,false
29,1,87,FitnessBad0,Greedy,9,25,true,false,false
29,0,378,FitnessBad0,Greedy,10,29,true,false,false
29,1,1079,FitnessBad0,Greedy,11,35,true,false,false
29,1,1486,FitnessBad0,Greedy,12,39,true,false,false
29,1,3812,FitnessBad0,Greedy,13,45,true,false,false
29,0,6318,FitnessBad0,Greedy,14,51,true,false,false
29,1,17703,FitnessBad0,Greedy,15,56,true,false,false
29,1,19328,FitnessBad0,Greedy,16,60,true,false,false
30,1,29,FitnessBad0,Greedy,8,19,true,false,false
30,1,101,FitnessBad0,Greedy,9,25,true,false,false
30,0,412,FitnessBad0,Greedy,10,29,true,false,false
30,1,1217,FitnessBad0,Greedy,11,35,true,false,false
30,1,1625,FitnessBad0,Greedy,12,39,true,false,false
30,1,4631,FitnessBad0,Greedy,13,45,true,false,false
30,0,6998,FitnessBad0,Greedy,14,51,true,false,false
30,1,16814,FitnessBad0,Greedy,15,56,true,false,false
30,1,19325,FitnessBad0,Greedy,16,60,true,false,false
1,1,8,FitnessBad0,Greedy,8,19,true,false,false
1,1,61,FitnessBad0,Greedy,9,25,true,false,false
1,0,267,FitnessBad0,Greedy,10,29,true,false,false
1,1,607,FitnessBad0,Greedy,11,35,true,false,false
1,1,825,FitnessBad0,Greedy,12,39,true,false,false
1,0,2253,FitnessBad0,Greedy,13,45,true,false,false
1,0,3204,FitnessBad0,Greedy,14,51,true,false,false
1,1,10770,FitnessBad0,Greedy,15,56,true,false,false
1,1,12149,FitnessBad0,Greedy,16,60,true,false,false
2,1,12,FitnessBad0,Greedy,8,19,true,false,false
2,1,66,FitnessBad0,Greedy,9,25,true,false,false
2,0,244,FitnessBad0,Greedy,10,29,true,false,false
2,1,636,FitnessBad0,Greedy,11,35,true,false,false
2,1,724,FitnessBad0,Greedy,12,39,true,false,false
2,0,2209,FitnessBad0,Greedy,13,45,true,false,false
2,0,3227,FitnessBad0,Greedy,14,51,true,false,false
2,1,11197,FitnessBad0,Greedy,15,56,true,false,false
2,1,11902,FitnessBad0,Greedy,16,60,true,false,false
3,1,11,FitnessBad0,Greedy,8,19,true,false,false
3,1,88,FitnessBad0,Greedy,9,25,true,false,false
3,0,233,FitnessBad0,Greedy,10,29,true,false,false
3,1,583,FitnessBad0,Greedy,11,35,true,false,false
3,1,750,FitnessBad0,Greedy,12,39,true,false,false
3,0,2243,FitnessBad0,Greedy,13,45,true,false,false
3,0,3385,FitnessBad0,Greedy,14,51,true,false,false
3,1,10560,FitnessBad0,Greedy,15,56,true,false,false
3,1,10514,FitnessBad0,Greedy,16,60,true,false,false
4,1,0,FitnessBad0,Greedy,8,19,true,false,false
4,1,68,FitnessBad0,Greedy,9,25,true,false,false
4,0,228,FitnessBad0,Greedy,10,29,true,false,false
4,1,556,FitnessBad0,Greedy,11,35,true,false,false
4,1,715,FitnessBad0,Greedy,12,39,true,false,false
4,0,1978,FitnessBad0,Greedy,13,45,true,false,false
4,0,2913,FitnessBad0,Greedy,14,51,true,false,false
4,1,9597,FitnessBad0,Greedy,15,56,true,false,false
4,1,11334,FitnessBad0,Greedy,16,60,true,false,false
5,1,6,FitnessBad0,Greedy,8,19,true,false,false
5,1,60,FitnessBad0,Greedy,9,25,true,false,false
5,0,234,FitnessBad0,Greedy,10,29,true,false,false
5,1,565,FitnessBad0,Greedy,11,35,true,false,false
5,1,732,FitnessBad0,Greedy,12,39,true,false,false
5,0,2010,FitnessBad0,Greedy,13,45,true,false,false
5,0,3018,FitnessBad0,Greedy,14,51,true,false,false
5,1,11206,FitnessBad0,Greedy,15,56,true,false,false
5,1,13574,FitnessBad0,Greedy,16,60,true,false,false
6,1,11,FitnessBad0,Greedy,8,19,true,false,false
6,1,73,FitnessBad0,Greedy,9,25,true,false,false
6,0,248,FitnessBad0,Greedy,10,29,true,false,false
6,1,646,FitnessBad0,Greedy,11,35,true,false,false
6,1,886,FitnessBad0,Greedy,12,39,true,false,false
6,0,2506,FitnessBad0,Greedy,13,45,true,false,false
6,0,3456,FitnessBad0,Greedy,14,51,true,false,false
6,1,10962,FitnessBad0,Greedy,15,56,true,false,false
6,1,12382,FitnessBad0,Greedy,16,60,true,false,false
7,1,8,FitnessBad0,Greedy,8,19,true,false,false
7,1,73,FitnessBad0,Greedy,9,25,true,false,false
7,0,241,FitnessBad0,Greedy,10,29,true,false,false
7,1,649,FitnessBad0,Greedy,11,35,true,false,false
7,1,822,FitnessBad0,Greedy,12,39,true,false,false
7,0,2213,FitnessBad0,Greedy,13,45,true,false,false
7,0,3488,FitnessBad0,Greedy,14,51,true,false,false
7,1,11083,FitnessBad0,Greedy,15,56,true,false,false
7,1,12134,FitnessBad0,Greedy,16,60,true,false,false
8,1,12,FitnessBad0,Greedy,8,19,true,false,false
8,1,68,FitnessBad0,Greedy,9,25,true,false,false
8,0,252,FitnessBad0,Greedy,10,29,true,false,false
8,1,606,FitnessBad0,Greedy,11,35,true,false,false
8,1,810,FitnessBad0,Greedy,12,39,true,false,false
8,0,2312,FitnessBad0,Greedy,13,45,true,false,false
8,0,3432,FitnessBad0,Greedy,14,51,true,false,false
8,1,10906,FitnessBad0,Greedy,15,56,true,false,false
8,1,12130,FitnessBad0,Greedy,16,60,true,false,false
9,1,11,FitnessBad0,Greedy,8,19,true,false,false
9,1,71,FitnessBad0,Greedy,9,25,true,false,false
9,0,254,FitnessBad0,Greedy,10,29,true,false,false
9,1,636,FitnessBad0,Greedy,11,35,true,false,false
9,1,857,FitnessBad0,Greedy,12,39,true,false,false
9,0,2346,FitnessBad0,Greedy,13,45,true,false,false
9,0,3377,FitnessBad0,Greedy,14,51,true,false,false
9,1,11380,FitnessBad0,Greedy,15,56,true,false,false
9,1,11169,FitnessBad0,Greedy,16,60,true,false,false
10,1,0,FitnessBad0,Greedy,8,19,true,false,false
10,1,66,FitnessBad0,Greedy,9,25,true,false,false
10,0,218,FitnessBad0,Greedy,10,29,true,false,false
10,1,562,FitnessBad0,Greedy,11,35,true,false,false
10,1,727,FitnessBad0,Greedy,12,39,true,false,false
10,0,2032,FitnessBad0,Greedy,13,45,true,false,false
10,0,2929,FitnessBad0,Greedy,14,51,true,false,false
10,1,9610,FitnessBad0,Greedy,15,56,true,false,false
10,1,10839,FitnessBad0,Greedy,16,60,true,false,false
11,1,0,FitnessBad0,Greedy,8,19,true,false,false
11,1,62,FitnessBad0,Greedy,9,25,true,false,false
11,0,216,FitnessBad0,Greedy,10,29,true,false,false
11,1,554,FitnessBad0,Greedy,11,35,true,false,false
11,1,778,FitnessBad0,Greedy,12,39,true,false,false
11,0,2132,FitnessBad0,Greedy,13,45,true,false,false
11,0,3123,FitnessBad0,Greedy,14,51,true,false,false
11,1,9759,FitnessBad0,Greedy,15,56,true,false,false
11,1,11044,FitnessBad0,Greedy,16,60,true,false,false
12,1,7,FitnessBad0,Greedy,8,19,true,false,false
12,1,51,FitnessBad0,Greedy,9,25,true,false,false
12,0,229,FitnessBad0,Greedy,10,29,true,false,false
12,1,512,FitnessBad0,Greedy,11,35,true,false,false
12,1,705,FitnessBad0,Greedy,12,39,true,false,false
12,0,1952,FitnessBad0,Greedy,13,45,true,false,false
12,0,3490,FitnessBad0,Greedy,14,51,true,false,false
12,1,12805,FitnessBad0,Greedy,15,56,true,false,false
12,1,15728,FitnessBad0,Greedy,16,60,true,false,false
13,1,9,FitnessBad0,Greedy,8,19,true,false,false
13,1,59,FitnessBad0,Greedy,9,25,true,false,false
13,0,214,FitnessBad0,Greedy,10,29,true,false,false
13,1,534,FitnessBad0,Greedy,11,35,true,false,false
13,1,701,FitnessBad0,Greedy,12,39,true,false,false
13,0,2088,FitnessBad0,Greedy,13,45,true,false,false
13,0,2840,FitnessBad0,Greedy,14,51,true,false,false
13,1,10224,FitnessBad0,Greedy,15,56,true,false,false
13,1,14125,FitnessBad0,Greedy,16,60,true,false,false
14,1,8,FitnessBad0,Greedy,8,19,true,false,false
14,1,86,FitnessBad0,Greedy,9,25,true,false,false
14,0,260,FitnessBad0,Greedy,10,29,true,false,false
14,1,658,FitnessBad0,Greedy,11,35,true,false,false
14,1,772,FitnessBad0,Greedy,12,39,true,false,false
14,0,2330,FitnessBad0,Greedy,13,45,true,false,false
14,0,3379,FitnessBad0,Greedy,14,51,true,false,false
14,1,13487,FitnessBad0,Greedy,15,56,true,false,false
14,1,11457,FitnessBad0,Greedy,16,60,true,false,false
15,1,5,FitnessBad0,Greedy,8,19,true,false,false
15,1,59,FitnessBad0,Greedy,9,25,true,false,false
15,0,209,FitnessBad0,Greedy,10,29,true,false,false
15,1,542,FitnessBad0,Greedy,11,35,true,false,false
15,1,636,FitnessBad0,Greedy,12,39,true,false,false
15,0,1821,FitnessBad0,Greedy,13,45,true,false,false
15,0,2729,FitnessBad0,Greedy,14,51,true,false,false
15,1,9808,FitnessBad0,Greedy,15,56,true,false,false
15,1,10980,FitnessBad0,Greedy,16,60,true,false,false
16,1,6,FitnessBad0,Greedy,8,19,true,false,false
16,1,50,FitnessBad0,Greedy,9,25,true,false,false
16,0,190,FitnessBad0,Greedy,10,29,true,false,false
16,1,506,FitnessBad0,Greedy,11,35,true,false,false
16,1,636,FitnessBad0,Greedy,12,39,true,false,false
16,0,1858,FitnessBad0,Greedy,13,45,true,false,false
16,0,2871,FitnessBad0,Greedy,14,51,true,false,false
16,1,10089,FitnessBad0,Greedy,15,56,true,false,false
16,1,11067,FitnessBad0,Greedy,16,60,true,false,false
17,1,5,FitnessBad0,Greedy,8,19,true,false,false
17,1,48,FitnessBad0,Greedy,9,25,true,false,false
17,0,197,FitnessBad0,Greedy,10,29,true,false,false
17,1,538,FitnessBad0,Greedy,11,35,true,false,false
17,1,656,FitnessBad0,Greedy,12,39,true,false,false
17,0,1890,FitnessBad0,Greedy,13,45,true,false,false
17,0,2806,FitnessBad0,Greedy,14,51,true,false,false
17,1,10237,FitnessBad0,Greedy,15,56,true,false,false
17,1,11059,FitnessBad0,Greedy,16,60,true,false,false
18,1,6,FitnessBad0,Greedy,8,19,true,false,false
18,1,51,FitnessBad0,Greedy,9,25,true,false,false
18,0,215,FitnessBad0,Greedy,10,29,true,false,false
18,1,512,FitnessBad0,Greedy,11,35,true,false,false
18,1,710,FitnessBad0,Greedy,12,39,true,false,false
18,0,1948,FitnessBad0,Greedy,13,45,true,false,false
18,0,2998,FitnessBad0,Greedy,14,51,true,false,false
18,1,10087,FitnessBad0,Greedy,15,56,true,false,false
18,1,11030,FitnessBad0,Greedy,16,60,true,false,false
19,1,6,FitnessBad0,Greedy,8,19,true,false,false
19,1,56,FitnessBad0,Greedy,9,25,true,false,false
19,0,214,FitnessBad0,Greedy,10,29,true,false,false
19,1,565,FitnessBad0,Greedy,11,35,true,false,false
19,1,728,FitnessBad0,Greedy,12,39,true,false,false
19,0,2132,FitnessBad0,Greedy,13,45,true,false,false
19,0,3007,FitnessBad0,Greedy,14,51,true,false,false
19,1,10971,FitnessBad0,Greedy,15,56,true,false,false
19,1,17714,FitnessBad0,Greedy,16,60,true,false,false
20,1,7,FitnessBad0,Greedy,8,19,true,false,false
